Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
-6.00,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.97,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.93,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.90,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.87,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.83,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.80,,,,,,,,,,,.00,,.00,,.00,.00,,
-5.00,,,,,,,,,,,.00,,.00,,.00,.00,,
-4.97,,,,,,,,,,,.00,,.00,,.00,.00,,
-4.93,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.90,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.87,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.84,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.80,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.77,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.73,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.70,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.67,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.63,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.60,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.56,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.53,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.50,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.47,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.44,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.40,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.37,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.33,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.30,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.27,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.23,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.20,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.17,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.13,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-4.10,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.07,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.03,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-4.00,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.97,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.93,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.90,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.87,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.83,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.80,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.77,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.74,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.70,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.67,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.63,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.60,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.57,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.54,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.50,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.47,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.43,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.40,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.37,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.33,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.30,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.27,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.24,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.20,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.17,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-3.14,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.10,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.07,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.04,.00,,.00,,95.80,,93.30,,.00,,.00,,.00,,.00,.00,,
-3.00,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.97,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.93,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.90,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.87,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.83,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.80,.00,,.00,,95.80,,93.30,,,,.00,,.00,,.00,.00,,
-2.77,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.73,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.70,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.67,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.63,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.60,.00,,.00,,95.80,,93.30,,,,8.00,,2.00,,6.00,.00,,
-2.57,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.53,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.50,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.47,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.43,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.40,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.37,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.34,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.30,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.27,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.23,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.20,.00,,.00,,95.80,,93.30,,,,13.00,,3.00,,10.00,.00,,
-2.17,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-2.14,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-2.10,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-2.07,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-2.04,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-2.00,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-1.97,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-1.93,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-1.90,.00,,.00,,95.80,,93.30,,.00,,13.00,,3.00,,10.00,.00,,
-1.87,.00,,.00,,95.80,,93.30,,-1.00,,13.00,,3.00,,10.00,.00,,
-1.84,.00,,.00,,95.80,,93.30,,-1.00,,13.00,,3.00,,10.00,.00,,
-1.80,.00,,.00,,95.80,,93.30,,-1.00,,13.00,,3.00,,10.00,.00,,
-1.77,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.73,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.70,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.67,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.63,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.60,.00,,.00,,95.80,,93.30,,.00,,27.00,,3.00,,10.00,14.00,,
-1.57,.00,,.00,,95.80,,93.30,,.00,,28.00,,3.00,,10.00,15.00,,
-1.53,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.50,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.47,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.43,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.40,.00,,.00,,95.80,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.37,.00,,.00,,95.80,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.33,.00,,.00,,95.80,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.30,.00,,.00,,95.80,,93.30,,.00,,28.00,,3.00,,10.00,15.00,,
-1.27,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.23,.00,,.00,,95.80,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.20,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.17,.00,,.00,,95.40,,93.30,,.00,,28.00,,3.00,,10.00,15.00,,
-1.13,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.10,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.07,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-1.03,.00,,.00,,95.40,,93.30,,-1.00,,28.00,,3.00,,10.00,15.00,,
-1.00,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-0.97,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-0.93,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-0.90,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-0.87,.00,,.00,,95.40,,93.30,,,,28.00,,3.00,,10.00,15.00,,
-0.83,.00,,.00,,95.40,,92.90,,,,28.00,,3.00,,10.00,15.00,,
-0.80,.00,,.00,,95.40,,92.90,,,,28.00,,3.00,,10.00,15.00,,
-0.77,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.73,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.70,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.67,2.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.63,2.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.60,2.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.57,2.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.54,2.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.50,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.47,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.43,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.40,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.37,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.33,1.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.30,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.27,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.24,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.20,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.17,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.13,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.10,1.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.07,1.00,,.00,,95.40,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
-0.04,1.00,,.00,,95.40,,92.90,,,,33.00,,3.00,,10.00,20.00,,
-0.00,1.00,,.00,,95.00,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
0.04,1.00,,.00,,95.00,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
0.07,1.00,,.00,,95.00,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
0.11,1.00,,.00,,95.00,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
0.14,1.00,,.00,,95.00,,92.90,,.00,,33.00,,3.00,,10.00,20.00,,
0.17,1.00,,.00,,95.00,,92.90,,,,33.00,,3.00,,10.00,20.00,,
0.20,1.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.23,1.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.27,1.00,,.00,,95.00,,92.50,,,,33.00,,3.00,,10.00,20.00,,
0.30,1.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.33,1.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.37,1.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.40,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.43,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.47,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.50,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.53,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.57,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.60,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.63,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.67,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.70,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.73,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.77,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.80,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.83,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.87,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.90,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.93,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
0.97,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.00,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.03,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.07,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.10,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.13,.00,,.00,,95.00,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.17,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.20,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.23,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.26,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.30,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.33,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.37,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.40,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.43,.00,,.00,,94.60,,92.50,,.00,,33.00,,3.00,,10.00,20.00,,
1.47,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.50,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.53,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.57,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.60,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.63,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.67,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.70,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.73,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.76,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.80,.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.83,1.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.87,1.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.90,1.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.93,1.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
1.97,1.00,,.00,,94.60,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.00,1.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.03,1.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.07,2.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.10,2.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.13,2.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.17,2.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.20,3.00,,.00,,94.20,,92.10,,.00,,33.00,,3.00,,10.00,20.00,,
2.23,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.27,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.30,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.33,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.37,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.40,3.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.43,4.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.47,4.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.50,4.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.53,4.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
2.57,4.00,,,,,,,,,,,,,,,,,
2.60,4.00,,,,,,,,,,,,,,,,,
2.63,4.00,,,,,,,,,,,,,,,,,
2.67,4.00,,,,,,,,,,,,,,,,,
2.70,4.00,,,,,,,,,,,,,,,,,
2.73,4.00,,,,,,,,,,,,,,,,,
2.77,4.00,,,,,,,,,,,,,,,,,
2.80,5.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
2.83,5.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
2.87,5.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
2.90,5.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
2.93,6.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
2.97,6.00,,.00,,94.20,,91.70,,,,33.00,,3.00,,10.00,20.00,,
3.00,6.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.03,7.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.07,7.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.11,7.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.14,8.00,,.00,,94.20,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.17,8.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.20,9.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.23,9.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.27,10.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.30,10.00,,,,,,,,,,,,,,,,,
3.33,10.00,,,,,,,,,,,,,,,,,
3.36,11.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.40,11.00,,.00,,93.80,,91.70,,.00,,33.00,,3.00,,10.00,20.00,,
3.43,12.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.47,13.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.50,13.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.53,14.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.57,14.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.60,14.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.63,14.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.67,15.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.70,15.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.73,15.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.77,15.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.80,15.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.83,16.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.87,16.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.90,16.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.93,16.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
3.97,16.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.00,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.03,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.07,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.10,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.13,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.17,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.20,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.23,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.26,17.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.30,17.00,,.00,,93.80,,91.30,,.00,,33.00,,3.00,,10.00,20.00,,
4.33,18.00,,.00,,93.80,,91.30,,.00,,33.00,,3.00,,10.00,20.00,,
4.37,18.00,,.00,,93.80,,91.30,,.00,,33.00,,3.00,,10.00,20.00,,
4.40,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.43,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.47,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.50,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.53,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.56,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.60,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.63,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.67,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.70,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.73,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.76,18.00,,.00,,93.80,,91.30,,,,33.00,,3.00,,10.00,20.00,,
4.80,20.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
4.83,22.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
4.86,23.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
4.90,25.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
4.93,26.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
4.97,27.00,,.00,,92.90,,90.40,,.00,,33.00,,3.00,,10.00,20.00,,
5.00,29.00,,.00,,92.90,,90.40,,.00,,33.00,,3.00,,10.00,20.00,,
5.03,30.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
5.07,31.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
5.10,31.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
5.13,33.00,,.00,,92.90,,90.40,,,,33.00,,3.00,,10.00,20.00,,
5.16,34.00,,.00,,92.50,,90.40,,,,33.00,,3.00,,10.00,20.00,,
