Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
173.02,3672.00,4508.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.05,3668.00,4508.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.08,3657.00,4510.00,71.00,71.00,6.30,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.12,3657.00,4510.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.15,3653.00,4510.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.18,3648.00,4511.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.22,3641.00,4511.00,71.00,71.00,6.30,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.25,3641.00,4511.00,71.00,71.00,6.30,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.28,3635.00,4512.00,71.00,71.00,5.80,94.60,9.20,93.30,-92.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.32,3625.00,4513.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.35,3625.00,4513.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.38,3621.00,4514.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.42,3617.00,4514.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.45,3614.00,4514.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.48,3608.00,4515.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.51,3603.00,4516.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.55,3598.00,4516.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.58,3594.00,4517.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.61,3590.00,4517.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.65,3586.00,4518.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.68,3576.00,4519.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.71,3572.00,4519.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.75,3572.00,4519.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.78,3568.00,4520.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.81,3564.00,4520.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.85,3561.00,4520.00,71.00,71.00,5.80,94.60,9.20,93.30,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.88,3555.00,4521.00,71.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.92,3550.00,4522.00,71.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.95,3546.00,4522.00,71.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
173.98,3538.00,4523.00,72.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.02,3538.00,4523.00,72.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.05,3535.00,4523.00,72.00,72.00,5.80,93.80,9.20,93.80,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.08,,4524.00,72.00,72.00,5.80,93.80,9.20,92.90,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.12,3524.00,4524.00,72.00,72.00,5.80,93.80,9.20,92.90,-91.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.15,3520.00,4525.00,72.00,72.00,5.80,93.80,9.20,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.18,3516.00,4525.00,72.00,72.00,5.80,93.80,9.20,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.22,3509.00,4526.00,72.00,72.00,5.80,93.80,9.20,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.25,3503.00,4527.00,72.00,72.00,5.80,93.80,8.80,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.29,3503.00,4527.00,72.00,72.00,5.80,93.80,8.80,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.31,3497.00,4528.00,72.00,72.00,5.80,93.80,8.80,92.90,-91.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.35,3488.00,4529.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.38,3484.00,4529.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.42,3484.00,4529.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.45,3475.00,4530.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.48,3475.00,4530.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.51,3466.00,4531.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.55,3462.00,4532.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.58,3458.00,4532.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.61,3458.00,4532.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.65,3452.00,4533.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.68,3447.00,4533.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.72,3442.00,4534.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.75,3438.00,4534.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.78,3438.00,4534.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.82,3430.00,4535.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.85,3427.00,4535.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.88,3421.00,4536.00,72.00,72.00,5.80,94.20,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.92,3416.00,4537.00,72.00,72.00,5.80,94.20,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.95,3412.00,4537.00,72.00,72.00,5.80,94.20,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
174.98,3407.00,4538.00,72.00,72.00,5.80,94.20,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.02,3404.00,4538.00,72.00,72.00,5.80,94.20,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.05,3400.00,4539.00,72.00,72.00,5.80,94.20,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.08,3395.00,4539.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.12,3390.00,4540.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.15,3386.00,4540.00,72.00,72.00,5.80,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.18,3382.00,4541.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.22,3378.00,4541.00,72.00,72.00,5.80,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.25,3375.00,4541.00,72.00,72.00,5.40,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.29,3370.00,4542.00,72.00,72.00,5.40,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.32,3365.00,4543.00,72.00,72.00,5.40,93.80,8.80,92.90,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.35,3360.00,4543.00,72.00,72.00,5.40,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.38,3356.00,4544.00,72.00,72.00,5.40,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.42,3353.00,4544.00,72.00,72.00,5.40,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.45,3350.00,4544.00,72.00,72.00,5.40,93.80,8.80,92.90,-90.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.48,3344.00,4545.00,72.00,72.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.52,3339.00,4546.00,72.00,72.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.55,3335.00,4546.00,72.00,72.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.58,3331.00,4546.00,72.00,72.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.62,3327.00,4547.00,72.00,73.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.65,3324.00,4547.00,72.00,73.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.68,3319.00,4548.00,72.00,73.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.72,3314.00,4548.00,72.00,73.00,5.40,93.80,8.80,92.50,-90.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.75,3309.00,4549.00,72.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.78,3305.00,4549.00,72.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.82,3301.00,4550.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.85,3298.00,4550.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.88,3292.00,4551.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.92,3287.00,4551.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.95,3283.00,4552.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
175.98,3279.00,4552.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.02,3275.00,4553.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.05,3272.00,4553.00,73.00,73.00,5.40,93.80,8.80,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.08,3266.00,4554.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.12,3260.00,4555.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.15,3255.00,4555.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.19,3251.00,4556.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.22,3247.00,4556.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.25,3244.00,4557.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.29,3238.00,4557.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.32,3233.00,4558.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.35,3224.00,4559.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.38,3220.00,4560.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.42,3216.00,4560.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.45,3211.00,4561.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.48,3206.00,4561.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.52,3206.00,4561.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.55,3198.00,4562.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.58,3194.00,4562.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.62,3191.00,4563.00,73.00,73.00,5.40,93.30,8.30,92.50,-89.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.65,3185.00,4563.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.68,3185.00,4563.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.72,3176.00,4564.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.75,3172.00,4565.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.78,3169.00,4565.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.82,3169.00,4565.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.85,3162.00,4566.00,73.00,73.00,5.40,93.30,8.30,92.50,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.88,3158.00,4567.00,73.00,73.00,5.40,93.30,8.30,92.90,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.92,3153.00,4567.00,73.00,73.00,5.40,93.30,8.30,92.90,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.95,3149.00,4568.00,73.00,73.00,5.40,93.30,8.30,92.90,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
176.99,3146.00,4568.00,73.00,73.00,5.40,93.30,8.30,92.90,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.02,3142.00,4568.00,73.00,73.00,5.40,93.30,8.30,92.90,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.05,3137.00,4569.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.09,3132.00,4570.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.12,3132.00,4570.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.15,3123.00,4571.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.19,3119.00,4571.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.22,3116.00,4572.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.25,3110.00,4572.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.29,3105.00,4573.00,73.00,73.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.32,3101.00,4573.00,73.00,74.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.35,3097.00,4574.00,73.00,74.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.38,3097.00,4574.00,73.00,74.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.42,3093.00,4574.00,73.00,74.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.45,3084.00,4575.00,73.00,74.00,5.40,92.90,8.30,92.10,-88.00,57.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.49,3079.00,4576.00,73.00,74.00,5.00,92.90,8.30,92.10,-88.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.52,3074.00,4576.00,73.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.55,3070.00,4577.00,73.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.59,3067.00,4577.00,73.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.62,3063.00,4578.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.65,3058.00,4579.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.68,3053.00,4579.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.72,3048.00,4580.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.75,3044.00,4580.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.78,3041.00,4581.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.82,3038.00,4581.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.85,3035.00,4581.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.89,3030.00,4582.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.92,3025.00,4583.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.95,3021.00,4583.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
177.99,3017.00,4583.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.02,3014.00,4584.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.05,3011.00,4584.00,74.00,74.00,5.00,92.90,8.30,92.10,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.09,3006.00,4585.00,74.00,74.00,5.00,92.90,8.30,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.12,3001.00,4585.00,74.00,74.00,5.00,92.90,8.30,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.15,2996.00,4586.00,74.00,74.00,5.00,92.90,8.30,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.19,2992.00,4586.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.22,2989.00,4587.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.25,2986.00,4587.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.29,2980.00,4588.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,56.00,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.32,2975.00,4589.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.35,2971.00,4589.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.38,2967.00,4590.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.42,2964.00,4590.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.45,2960.00,4590.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.49,2955.00,4591.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.52,2950.00,4592.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.55,2946.00,4592.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.59,2942.00,4593.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.62,2939.00,4593.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.65,2936.00,4593.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.69,2930.00,4594.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.72,2926.00,4595.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.75,2921.00,4595.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.79,2917.00,4596.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.82,2914.00,4596.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.85,2911.00,4597.00,74.00,74.00,5.00,92.90,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.89,2905.00,4597.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.92,2901.00,4598.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.95,2896.00,4599.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
178.99,2892.00,4599.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
179.02,2889.00,4600.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
179.05,2885.00,4600.00,74.00,74.00,5.00,92.50,7.90,91.70,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
179.09,2880.00,4601.00,74.00,74.00,5.00,92.50,7.90,92.10,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
179.12,2876.00,4601.00,74.00,75.00,5.00,92.50,7.90,92.10,-87.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
179.16,2872.00,4602.00,74.00,75.00,5.00,92.50,7.90,92.10,-86.00,,12.00,6.00,3.00,3.00,9.00,.00,3.00,
