Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
-7.00,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.97,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.93,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.90,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.87,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.83,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.80,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.77,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.73,,,,,,,,,,,.00,,.00,,.00,.00,,
-6.70,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.67,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.64,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.60,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.57,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.53,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.50,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.47,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.43,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.40,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.37,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.33,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.30,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.27,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.23,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.20,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.17,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.13,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.10,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.07,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.03,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-6.00,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.97,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.93,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.90,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.87,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.83,,,.00,,,,,,,,,,,,,,,
-5.80,,,.00,,,,,,,,,,,,,,,
-5.77,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.73,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.70,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.67,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.63,,,.00,,,,,,,,,,,,,,,
-5.60,,,.00,,,,,,,,,,,,,,,
-5.57,,,,,,,,,,,,,,,,,,
-5.53,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.50,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.47,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.43,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.40,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.37,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.33,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.30,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.27,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.23,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-5.20,,,.00,,,,,,,,,,,,,,,
-5.17,,,.00,,,,,,,,,,,,,,,
-5.13,,,.00,,,,,,,,,,,,,,,
-5.10,,,.00,,,,,,,,,,,,,,,
-5.07,,,.00,,,,,,,,,,,,,,,
-5.03,,,.00,,,,,,,,,,,,,,,
-5.00,,,.00,,,,,,,,,,,,,,,
-4.97,,,.00,,,,,,,,,,,,,,,
-4.93,,,.00,,,,,,,,,,,,,,,
-4.90,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.87,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.83,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.80,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.76,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.73,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.70,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.67,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.63,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.60,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.57,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.53,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.50,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.47,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.43,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.40,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.37,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.33,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.30,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.27,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.23,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.20,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.17,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.13,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.10,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-4.07,,,.00,,,,,,,,,,,,,,,
-4.03,,,.00,,,,,,,,,,,,,,,
-4.00,,,.00,,,,,,,,,,,,,,,
-3.96,,,.00,,,,,,,,,,,,,,,
-3.93,,,.00,,,,,,,,,,,,,,,
-3.90,,,.00,,,,,,,,,,,,,,,
-3.86,,,.00,,,,,,,,,,,,,,,
-3.83,,,.00,,,,,,,,,,,,,,,
-3.80,,,.00,,,,,,,,,,,,,,,
-3.76,,,.00,,,,,,,,,,,,,,,
-3.73,,,.00,,,,,,,,,,,,,,,
-3.70,,,.00,,,,,,,,,,,,,,,
-3.66,,,.00,,,,,,,,,,,,,,,
-3.63,,,.00,,,,,,,,,,,,,,,
-3.60,,,.00,,,,,,,,,,,,,,,
-3.56,,,.00,,,,,,,,,,,,,,,
-3.53,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.50,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.46,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.43,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.40,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.37,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.33,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.30,,,.00,,,,,,,,,,,,,,,
-3.26,,,.00,,,,,,,,,,,,,,,
-3.23,.00,,,,,,,,,,,,,,,,,
-3.20,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.16,,,.00,,,,,,,,,,,,,,,
-3.13,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-3.10,,,.00,,,,,,,,,,,,,,,
-3.07,,,.00,,,,,,,,,,,,,,,
-3.03,,,.00,,,,,,,,,,,,,,,
-3.00,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.97,,,.00,,,,,,,,,,,,,,,
-2.93,,,.00,,,,,,,,,,,,,,,
-2.90,,,.00,,,,,,,,,,,,,,,
-2.86,,,.00,,,,,,,,,,,,,,,
-2.83,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.80,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.76,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.73,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.70,,,.00,,,,,,,,,,,,,,,
-2.66,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.63,.00,,.00,,92.50,,95.00,,,,.00,,.00,,.00,.00,,
-2.60,,,.00,,,,,,,,,,,,,,,
-2.56,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-2.53,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-2.50,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-2.47,,,.00,,,,,,,,,,,,,,,
-2.43,,,.00,,,,,,,,,,,,,,,
-2.40,,,.00,,,,,,,,,,,,,,,
-2.36,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-2.33,,,.00,,,,,,,,,,,,,,,
-2.30,,,.00,,,,,,,,,,,,,,,
-2.27,,,.00,,,,,,,,,,,,,,,
-2.23,,,.00,,,,,,,,,,,,,,,
-2.20,,,.00,,,,,,,,,,,,,,,
-2.16,,,.00,,,,,,,,,,,,,,,
-2.13,,,.00,,,,,,,,,,,,,,,
-2.10,,,.00,,,,,,,,,,,,,,,
-2.06,,,.00,,,,,,,,,,,,,,,
-2.03,,,.00,,,,,,,,,,,,,,,
-2.00,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.96,,,.00,,,,,,,,,,,,,,,
-1.93,,,.00,,,,,,,,,,,,,,,
-1.90,,,.00,,,,,,,,,,,,,,,
-1.86,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.83,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.80,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.76,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.73,.00,,.00,,92.50,,95.00,,,,13.00,,3.00,,10.00,.00,,
-1.70,,,.00,,,,,,,,,,,,,,,
-1.66,,,.00,,,,,,,,,,,,,,,
-1.63,,,.00,,,,,,,,,,,,,,,
-1.60,,,.00,,,,,,,,,,,,,,,
-1.56,,,.00,,,,,,,,,,,,,,,
-1.53,,,.00,,,,,,,,,,,,,,,
-1.50,,,.00,,,,,,,,,,,,,,,
-1.46,,,.00,,,,,,,,,,,,,,,
-1.43,,,.00,,,,,,,,,,,,,,,
-1.40,,,.00,,,,,,,,,,,,,,,
-1.36,,,.00,,,,,,,,,,,,,,,
-1.33,,,.00,,,,,,,,,,,,,,,
-1.30,,,.00,,,,,,,,,,,,,,,
-1.26,,,.00,,,,,,,,,,,,,,,
-1.23,,,.00,,,,,,,,,,,,,,,
-1.20,,,.00,,,,,,,,,,,,,,,
-1.16,,,.00,,,,,,,,,,,,,,,
-1.13,,,.00,,,,,,,,,,,,,,,
-1.10,,,.00,,,,,,,,,,,,,,,
-1.06,,,.00,,,,,,,,,,,,,,,
-1.03,,,.00,,,,,,,,,,,,,,,
-1.00,,,.00,,,,,,,,,,,,,,,
-0.96,,,.00,,,,,,,,,,,,,,,
-0.93,,,.00,,,,,,,,,,,,,,,
-0.90,,,.00,,,,,,,,,,,,,,,
-0.86,,,.00,,,,,,,,,,,,,,,
-0.83,,,.00,,,,,,,,,,,,,,,
-0.79,,,.00,,,,,,,,,,,,,,,
-0.76,,,.00,,,,,,,,,,,,,,,
-0.73,,,.00,,,,,,,,,,,,,,,
-0.69,.00,,.00,,92.50,,95.00,,,,33.00,,3.00,,10.00,20.00,,
-0.66,.00,,.00,,92.50,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.63,.00,,.00,,92.50,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.59,.00,,.00,,92.50,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.56,.00,,.00,,92.50,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.53,.00,,.00,,92.50,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.49,,,.00,,,,,,,,,,,,,,,
-0.46,,,.00,,,,,,,,,,,,,,,
-0.43,,,.00,,,,,,,,,,,,,,,
-0.39,,,.00,,,,,,,,,,,,,,,
-0.36,,,.00,,,,,,,,,,,,,,,
-0.33,,,.00,,,,,,,,,,,,,,,
-0.29,,,.00,,,,,,,,,,,,,,,
-0.26,,,.00,,,,,,,,,,,,,,,
-0.23,,,.00,,,,,,,,,,,,,,,
-0.19,,,.00,,,,,,,,,,,,,,,
-0.16,,,.00,,,,,,,,,,,,,,,
-0.13,,,.00,,,,,,,,,,,,,,,
-0.09,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.06,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
-0.03,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.01,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.04,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.07,1.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.11,,,.00,,,,,,,,,,,,,,,
0.14,,,.00,,,,,,,,,,,,,,,
0.17,,,.00,,,,,,,,,,,,,,,
0.21,,,.00,,,,,,,,,,,,,,,
0.24,,,.00,,,,,,,,,,,,,,,
0.27,.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.30,.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.34,.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.37,.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.41,.00,,.00,,92.10,,94.60,,,,33.00,,3.00,,10.00,20.00,,
0.44,.00,,.00,,,,94.20,,,,33.00,,3.00,,10.00,20.00,,
0.47,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
0.51,,,.00,,,,,,,,,,,,,,,
0.54,,,.00,,,,,,,,,,,,,,,
0.57,,,.00,,,,,,,,,,,,,,,
0.61,,,.00,,,,,,,,,,,,,,,
0.64,,,.00,,,,,,,,,,,,,,,
0.67,,,.00,,,,,,,,,,,,,,,
0.71,,,.00,,,,,,,,,,,,,,,
0.74,,,.00,,,,,,,,,,,,,,,
0.77,,,.00,,,,,,,,,,,,,,,
0.80,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
0.84,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
0.87,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
0.91,,,.00,,,,,,,,,,,,,,,
0.94,,,.00,,,,,,,,,,,,,,,
0.97,,,.00,,,,,,,,,,,,,,,
1.01,,,.00,,,,,,,,,,,,,,,
1.04,,,.00,,,,,,,,,,,,,,,
1.07,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.11,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.14,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.17,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.21,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.24,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.27,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.31,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.34,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.37,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.41,.00,,.00,,91.70,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.44,.00,,.00,,91.30,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.47,.00,,.00,,91.30,,94.20,,,,33.00,,3.00,,10.00,20.00,,
1.51,.00,,.00,,91.30,,94.20,,.00,,33.00,,3.00,,10.00,20.00,,
1.54,.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
1.57,.00,,.00,,91.30,,93.80,,.00,,33.00,,3.00,,10.00,20.00,,
1.61,.00,,.00,,91.30,,93.80,,.00,,33.00,,3.00,,10.00,20.00,,
1.64,.00,,.00,,91.30,,93.80,,.00,,33.00,,3.00,,10.00,20.00,,
1.67,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.71,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.74,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.77,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.81,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.84,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.87,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.91,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.94,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
1.97,.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.01,.00,,.00,,91.30,,93.80,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.04,1.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.07,1.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.11,1.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.14,1.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.17,2.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.21,2.00,,.00,,91.30,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.24,2.00,,.00,,90.80,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.28,2.00,,.00,,90.80,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.31,2.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.34,2.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.37,2.00,,.00,,90.80,,93.80,,,,33.00,,3.00,,10.00,20.00,,
2.41,2.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.44,2.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.47,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.51,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.54,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.57,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.61,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.64,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.68,3.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.71,4.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.74,4.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.78,4.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.81,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.84,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.88,4.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
2.91,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.94,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
2.98,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.01,4.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.04,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.08,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.11,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.14,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.18,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.21,5.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.25,6.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.28,6.00,,.00,,90.80,,93.30,,,,33.00,,3.00,,10.00,20.00,,
3.31,6.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.34,6.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.38,6.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.41,7.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.44,7.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.48,7.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.51,8.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.54,8.00,,.00,,90.80,,93.30,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.57,8.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.61,9.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.64,9.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.67,9.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.71,10.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.74,10.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.78,10.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.81,1.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.84,1.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.88,1.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.91,12.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.94,12.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
3.97,12.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.01,13.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.04,13.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.08,14.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.11,14.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.14,15.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.18,15.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.21,15.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.24,16.00,,.00,,90.40,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.28,16.00,,.00,,90.00,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.31,16.00,,.00,,90.00,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.34,17.00,,.00,,90.00,,92.90,,-1.00,,33.00,,3.00,,10.00,20.00,,
4.38,17.00,,.00,,90.00,,92.90,,,,33.00,,3.00,,10.00,20.00,,
4.41,17.00,,.00,,90.00,,92.90,,,,33.00,,3.00,,10.00,20.00,,
4.44,18.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.48,18.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.51,18.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.54,18.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.58,19.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.61,19.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.64,19.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.68,20.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.71,21.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.74,21.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.78,21.00,,.00,,90.00,,92.50,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.81,22.00,,.00,,90.00,,92.10,,,,33.00,,3.00,,10.00,20.00,,
4.84,22.00,,.00,,90.00,,92.10,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.88,23.00,,.00,,90.00,,92.10,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.91,23.00,,.00,,89.60,,92.10,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.94,24.00,,.00,,89.60,,92.10,,-2.00,,33.00,,3.00,,10.00,20.00,,
4.98,24.00,,.00,,89.60,,92.10,,-2.00,,33.00,,3.00,,10.00,20.00,,
5.01,24.00,,.00,,89.60,,92.10,,,,33.00,,3.00,,10.00,20.00,,
5.04,25.00,,.00,,89.60,,92.10,,,,33.00,,3.00,,10.00,20.00,,
5.08,25.00,,.00,,89.60,,92.10,,,,33.00,,3.00,,10.00,20.00,,
5.11,26.00,,.00,,89.60,,92.10,,,,33.00,,3.00,,10.00,20.00,,
5.15,26.00,,.00,,89.60,,92.10,,,,33.00,,3.00,,10.00,20.00,,
